time,phase,voltage,trans_psi,alicat_psi,DIO0,DIO1,DIO2,DIO3,DIO4,DIO5,DIO6,DIO7,DIO8,DIO9,DIO10,DIO11,DIO12,DIO13,DIO14,DIO15,DIO16,DIO17,DIO18,DIO19
1770328987.5376213,sweep,1.3475743532180786,23.98476265501976,23.74,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328987.5632775,sweep,1.3493554592132568,24.035969452381135,23.74,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328987.5882072,sweep,1.3509106636047363,24.08068157863617,23.74,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328987.643244,sweep,1.3545767068862915,24.18608032298088,24.14,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328987.66871,sweep,1.3568304777145386,24.250876234292985,24.14,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328987.693871,sweep,1.3581993579864502,24.290231542110444,24.14,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328987.7216103,sweep,1.3604063987731934,24.35368396472931,24.14,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328987.7477224,sweep,1.3618110418319702,24.394067452669145,24.14,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328987.7738934,sweep,1.3634144067764282,24.440164194822312,24.14,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328987.7991204,sweep,1.365647315979004,24.504360334396363,24.14,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328987.8521988,sweep,1.3695908784866333,24.61773775649071,24.56,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328987.8774257,sweep,1.3712091445922852,24.6642629070282,24.56,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328987.902767,sweep,1.372896432876587,24.712772445201875,24.56,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328987.927392,sweep,1.3746479749679565,24.76312928032875,24.56,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328987.9526892,sweep,1.3765302896499634,24.817245827436448,24.56,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328987.977622,sweep,1.3780423402786255,24.860717283010484,24.56,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328988.0031273,sweep,1.3798259496688843,24.911996052980424,24.56,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328988.0586035,sweep,1.3838176727294922,25.0267580909729,24.97,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328988.0847795,sweep,1.385601282119751,25.07803686094284,24.97,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328988.1098044,sweep,1.3872071504592896,25.124205575704575,24.97,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328988.1360106,sweep,1.3895671367645264,25.192055181980134,24.97,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328988.1610982,sweep,1.3911248445510864,25.236839280843736,24.97,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328988.186605,sweep,1.3929047584533691,25.288011805534364,24.97,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328988.2120438,sweep,1.3944439888000488,25.332264678001405,24.97,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328988.267152,sweep,1.3981025218963623,25.437447504520417,25.39,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328988.2920918,sweep,1.3997268676757812,25.484147445678712,25.39,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328988.3169587,sweep,1.4015437364578247,25.53638242316246,25.39,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328988.3416898,sweep,1.403665542602539,25.597384349823,25.39,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328988.3672843,sweep,1.4051566123962402,25.640252606391908,25.39,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328988.3922193,sweep,1.4071451425552368,25.69742284846306,25.39,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328988.4183786,sweep,1.4088916778564453,25.747635738372804,25.39,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1770328988.474282,sweep,1.4127970933914185,25.85991643500328,25.8,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
