timestamp,transducer_voltage,transducer_pressure_psi,transducer_pressure_torr,alicat_pressure_raw,alicat_units,alicat_setpoint,alicat_gauge,alicat_baro,offset_torr
460822.9683942,0.9866726398468018,13.99183839559555,723.587922628224,13.73,PSI,13.73,0.0,13.73,13.540972628223926
460822.9886405,0.9865899085998535,13.989459872245789,723.464917293191,13.73,PSI,13.73,0.0,13.73,13.41796729319094
460823.0089302,0.9869207143783569,13.998970538377762,723.956761392206,13.73,PSI,13.73,0.0,13.73,13.909811392205938
460823.0292978,0.9867602586746216,13.99435743689537,723.7181948490442,13.73,PSI,13.73,0.0,13.73,13.671244849044115
460823.0595757,0.9861369132995605,13.976436257362366,722.7914010494948,13.73,PSI,13.73,0.0,13.73,12.744451049494728
460823.0796721,0.9869231581687927,13.99904079735279,723.9603948350996,13.73,PSI,13.73,0.0,13.73,13.91344483509954
460823.1002038,0.9862220883369446,13.978885039687157,722.9180398274214,13.73,PSI,13.73,0.0,13.73,12.871089827421315
460823.1206213,0.9863702058792114,13.983143419027328,723.1382619149983,13.73,PSI,13.73,0.0,13.73,13.0913119149983
460823.1408266,0.9868552684783936,13.997088968753815,723.8594560191036,13.73,PSI,13.73,0.0,13.73,13.81250601910358
460823.1716899,0.9865886569023132,13.989423885941505,723.463056261465,13.73,PSI,13.73,0.0,13.73,13.41610626146496
460823.191918,0.9867775440216064,13.994854390621185,723.7438948109747,13.73,PSI,13.73,0.0,13.73,13.696944810974628
460823.2120411,0.9858629107475281,13.968558683991432,722.384012342617,13.73,PSI,13.73,0.0,13.73,12.337062342616946
460823.2326622,0.9860357046127319,13.973526507616043,722.6409233413638,13.73,PSI,13.73,0.0,13.73,12.593973341363721
460823.2529438,0.9865553379058838,13.988465964794159,723.41351736933,13.73,PSI,13.73,0.0,13.73,13.366567369329914
460823.2840258,0.9868281483650208,13.996309265494347,723.8191336650402,13.73,PSI,13.73,0.0,13.73,13.772183665040188
460823.304113,0.9867824912071228,13.99499662220478,723.7512503173202,13.73,PSI,13.73,0.0,13.73,13.70430031732019
460823.3242007,0.9864763617515564,13.986195400357246,723.296095129475,13.73,PSI,13.73,0.0,13.73,13.249145129474982
460823.3442258,0.9867701530456543,13.994641900062561,723.7329058617354,13.73,PSI,13.73,0.0,13.73,13.685955861735351
460823.3646878,0.9862443208694458,13.979524224996567,722.9510952956975,13.73,PSI,13.73,0.0,13.73,12.904145295697504
460823.3952759,0.9858678579330444,13.968700915575027,722.3913678489625,13.73,PSI,13.73,0.0,13.73,12.344417848962507
460823.4157832,0.9861085414886475,13.975620567798615,722.7492176637054,13.73,PSI,13.73,0.0,13.73,12.702267663705356
460823.4357989,0.9866898655891418,13.992333635687828,723.6135339695961,13.73,PSI,13.73,0.0,13.73,13.566583969596081
460823.4559083,0.9866713881492615,13.991802409291267,723.586061596498,13.73,PSI,13.73,0.0,13.73,13.539111596497946
460823.4761347,0.9865356087684631,13.987898752093315,723.3841839645058,13.73,PSI,13.73,0.0,13.73,13.3372339645058
