run_id,phase,elapsed_s,transducer_psi,transducer_raw_psi,alicat_psi,switch_activated
2,back,27.503637799993157,7.0914522274112475,7.0914522274112475,7.03,False
2,back,27.55192790000001,7.1081933012853336,7.1081933012853336,7.08,False
2,back,27.599571000027936,7.163639312306694,7.163639312306694,7.13,False
2,back,27.647764900000766,7.215354023901947,7.215354023901947,7.17,False
2,back,27.69564300001366,7.237247517682738,7.237247517682738,7.22,False
2,back,27.74338970001554,7.331649049897469,7.331649049897469,7.27,False
2,back,27.791770600015298,7.366054582692213,7.366054582692213,7.32,False
2,back,27.83954710001126,7.4117964690791585,7.4117964690791585,7.37,False
2,back,27.887548899976537,7.459318188725017,7.459318188725017,7.41,False
2,back,27.93545330001507,7.511884199545361,7.511884199545361,7.46,False
2,back,27.98341609997442,7.538435810456998,7.538435810456998,7.51,False
2,back,28.03137019998394,7.602731214229516,7.602731214229516,7.56,False
2,back,28.079490299976896,7.63983824900066,7.63983824900066,7.61,False
2,back,28.127375899988692,7.684443925534762,7.684443925534762,7.65,False
2,back,28.175178300007246,7.735554489292852,7.735554489292852,7.7,False
2,back,28.22315819998039,7.805146484615035,7.805146484615035,7.75,False
2,back,28.271368200017605,7.8200030291561555,7.8200030291561555,7.8,False
2,back,28.31928479997441,7.901324417430512,7.901324417430512,7.85,False
2,back,28.3668910000124,7.933134860651992,7.933134860651992,7.89,False
2,back,28.41581859998405,7.984564661619491,7.984564661619491,7.94,False
2,back,28.46356190001825,8.027109026925094,8.027109026925094,7.99,False
2,back,28.51092470000731,8.097802905518463,8.097802905518463,8.04,False
2,back,28.55936399998609,8.121795469767578,8.121795469767578,8.09,False
2,back,28.60771220002789,8.169813208518377,8.169813208518377,8.13,False
2,back,28.6551988000283,8.195937453488387,8.195937453488387,8.18,False
2,back,28.702786799985915,8.281771070921547,8.281771070921547,8.23,False
2,back,28.751441599975806,8.320548093890302,8.320548093890302,8.28,False
2,back,28.799022799998056,8.36096077847501,8.36096077847501,8.33,False
2,back,28.847610800003167,8.409263427853562,8.409263427853562,8.37,False
2,back,28.89596450002864,8.458489462278687,8.458489462278687,8.42,False
2,back,28.943368599982932,8.520404317613297,8.520404317613297,8.47,False
2,back,28.991148000000976,8.537322173382915,8.537322173382915,8.52,False
2,back,29.038326299982145,8.614769806917288,8.614769806917288,8.57,False
2,back,29.08656999998493,8.659339440540649,8.659339440540649,8.61,False
2,back,29.13420919998316,8.71549772813139,8.71549772813139,8.66,False
2,back,29.18246550002368,8.73980781326083,8.73980781326083,8.71,False
2,back,29.23014649999095,8.810716232989556,8.810716232989556,8.76,False
2,back,29.278572599985637,8.829161621642909,8.829161621642909,8.81,False
2,back,29.326861799985636,8.908564154002644,8.908564154002644,8.85,False
2,back,29.37394810002297,8.94289931730499,8.94289931730499,8.9,False
2,back,29.42219379998278,8.99766909466771,8.99766909466771,8.95,False
2,back,29.469847100030165,9.025392958342932,9.025392958342932,9.0,False
2,back,29.51944350003032,9.103727934013135,9.103727934013135,9.05,False
2,back,29.565990199975204,9.114710723814271,9.114710723814271,9.09,False
2,back,29.61412119999295,9.193864388456992,9.193864388456992,9.14,False
2,back,29.661595800018404,9.224572948407284,9.224572948407284,9.19,False
2,back,29.709719499980565,9.276998220242834,9.276998220242834,9.24,False
2,back,29.7577680000104,9.328393694628678,9.328393694628678,9.28,False
2,back,29.8055620000232,9.401646619884572,9.401646619884572,9.33,False
2,back,29.85386199998902,9.413801662449293,9.413801662449293,9.38,False
2,back,29.902315800020006,9.489826459173985,9.489826459173985,9.43,False
2,back,29.950477999984287,9.525867653584681,9.525867653584681,9.48,False
2,back,29.997801100020297,9.554017166872448,9.554017166872448,9.53,False
2,back,30.0459114999976,9.631464800406821,9.631464800406821,9.57,False
2,back,30.093680199992377,9.655313193012974,9.655313193012974,9.62,False
2,back,30.14149140001973,9.707383184728377,9.707383184728377,9.67,False
